"","date","rides"
"398562",2012-02-25,6426
"398665",2013-12-25,6315
"399050",2007-08-14,9161
"399094",2016-06-24,14283
"399469",2003-03-09,6496
"399548",2005-08-16,9230
"399593",2012-02-23,8522
"399651",2010-06-24,10801
"399675",2016-10-02,10516
"399773",2017-11-15,10090
"399942",2011-10-27,10433
"400291",2014-06-05,11440
"400473",2016-06-06,12827
"400868",2008-09-29,8928
"400892",2008-08-09,8809
"401262",2005-09-02,12103
"401301",2004-10-23,6696
"401326",2007-08-16,10657
"401464",2006-09-23,8171
"401601",2005-04-23,6294
"401608",2001-10-31,6471
"401810",2010-10-04,9773
"402331",2001-05-13,7438
"402434",2003-12-22,7659
"402436",2012-04-20,11356
"402531",2015-02-13,10427
"402534",2010-10-26,7486
"402590",2007-04-10,8709
"402740",2009-09-03,9067
"403037",2015-04-24,12172
"403052",2008-06-23,10195
"403240",2003-03-27,7549
"403377",2009-07-12,8319
"403560",2003-09-14,7274
"403586",2001-12-16,5852
"403962",2007-12-13,8242
"404123",2013-07-14,10474
"404271",2010-11-12,11177
"404304",2012-08-20,11100
"404354",2015-02-03,9402
"404449",2007-07-04,7870
"404570",2011-09-12,10272
"404709",2005-03-23,8559
"404829",2013-02-17,7371
"404867",2007-05-06,8506
"404967",2014-03-19,8488
"404971",2010-05-20,9351
"405050",2017-05-23,11685
"405184",2012-06-23,9102
"405325",2010-04-07,7407
"405326",2005-11-09,8881
"405415",2011-06-12,10199
"405491",2009-10-19,9247
"405559",2011-04-25,9605
"405704",2016-12-05,10606
"405827",2012-07-27,13288
"405920",2004-08-10,8973
"406007",2010-11-17,8496
"406332",2005-01-28,8405
"406575",2014-05-26,11639
"406596",2001-06-07,9974
"406724",2009-11-04,7312
"406855",2003-08-22,9373
"406882",2004-10-16,6759
"407315",2017-03-09,10604
"407529",2005-12-11,7103
"407614",2016-08-27,9920
"407645",2006-11-17,11085
"407680",2007-11-02,9198
"408063",2014-04-23,9266
"408171",2005-08-10,9320
"408359",2009-01-14,6855
"408481",2012-09-25,9162
"408482",2003-06-06,9699
"408552",2017-07-19,11156
"409276",2016-07-24,10475
"409280",2006-03-24,10137
"409328",2002-05-29,8007
"409537",2005-07-15,11399
"409627",2006-12-09,6884
"409725",2016-08-05,13608
"409971",2003-08-01,9301
"409979",2005-08-11,10384
"410080",2014-04-12,7246
"410215",2002-06-11,8525
"410676",2015-03-15,8879
"410769",2006-12-06,8114
"410811",2010-09-18,7819
"411041",2010-05-04,7483
"411257",2012-10-01,10686
"411327",2011-01-28,7889
"411367",2016-02-28,8756
"411499",2013-12-18,9006
"411527",2012-12-16,8181
"411695",2003-10-18,6784
"411812",2012-06-09,9149
"411860",2002-02-15,7854
"412014",2015-02-05,8959
"412102",2002-07-25,9326
"412170",2001-06-11,9373
"412232",2001-12-26,8725
"412608",2011-12-27,10939
"412713",2005-12-06,7858
"412735",2007-11-28,8113
"412905",2012-11-17,8303
"413096",2002-01-15,6258
"413102",2009-05-29,9784
"413120",2011-11-10,10279
"413175",2013-09-02,11892
"413365",2003-06-09,8889
"413370",2016-11-08,9779
"413408",2016-04-04,10516
"413416",2008-04-02,8824
"413622",2015-03-11,9467
"413662",2006-04-21,10451
"413826",2003-07-17,8175
"413856",2010-09-08,8559
"414099",2006-10-07,8854
"414284",2016-09-21,10525
"414323",2008-08-18,10209
"414510",2010-02-04,6721
"414536",2008-10-19,8253
"414562",2010-06-03,9101
"414600",2013-08-29,11655
"414642",2012-02-02,7906
"414689",2008-11-24,8026
"414712",2009-06-11,9979
"414866",2017-06-14,9990
"414949",2002-02-07,6761
"414951",2008-07-08,174
"415237",2005-07-27,9698
"415277",2016-11-01,10338
"415305",2009-03-12,7938
"415429",2004-04-21,8044
"415609",2005-07-06,9413
"415690",2011-08-05,14788
"415731",2014-09-22,11016
"415864",2011-01-27,7344
"416106",2010-06-20,8355
"416351",2008-06-06,9819
"416990",2015-07-31,15311
"417114",2003-12-20,6286
"417429",2012-09-12,10116
"417438",2015-11-30,13758
"417676",2015-06-08,12237
"417778",2004-07-01,9558
"418116",2016-09-24,10073
"418203",2013-07-27,8818
"418570",2015-03-10,8988
"418766",2010-02-22,7524
"418949",2013-09-10,8977
"418978",2011-09-04,8733
"418988",2014-08-18,11305
"419026",2009-05-14,9674
"419125",2003-01-03,8033
"419344",2016-10-28,17182
"419388",2015-12-12,8809
"419534",2016-08-28,11103
"419836",2016-02-20,7960
"419853",2005-01-01,6141
"420163",2005-09-18,8863
"420208",2001-07-12,9833
"420336",2017-04-19,9924
"420414",2003-02-25,6667
"420700",2007-04-29,8307
"420733",2011-07-08,10822
"421171",2003-08-11,9280
"421225",2011-02-14,7776
"421240",2006-05-24,8272
"421938",2002-03-03,6229
"422102",2005-12-23,8426
"422140",2015-01-26,8997
"422277",2008-10-30,9043
"422335",2011-09-24,8213
"422429",2012-02-29,8624
"422640",2004-12-29,9088
"422703",2007-07-05,9514
"422760",2005-03-07,8682
"423220",2016-07-06,11867
"423427",2001-12-14,7967
"423559",2005-11-03,9578
"423740",2017-10-13,13495
"423935",2003-04-08,7122
"424137",2013-04-16,8238
"424151",2013-01-01,8284
"424404",2007-11-04,7344
"424428",2002-09-18,7983
"424460",2012-04-18,8761
"424567",2001-02-03,5469
"425156",2008-12-07,6364
"425455",2010-03-01,8112
"425699",2012-06-21,11481
"425757",2003-09-26,9384
"425841",2013-04-18,10140
"426191",2003-07-27,7521
"426377",2015-08-04,11703
"426872",2010-09-11,7506
"426916",2001-04-25,8018
"427035",2008-11-21,9227
"427365",2011-09-18,8893
"427653",2009-03-11,6805
"427903",2017-06-15,13212
"427978",2005-06-11,8976
"428135",2014-05-13,10208
"428181",2003-02-03,7333
"428358",2002-10-20,7910
"428370",2013-01-18,9442
"428768",2008-03-14,10333
"429053",2013-06-17,10183
"429078",2005-05-22,8805
"429241",2004-03-29,9008
"429367",2002-10-27,7545
"429379",2004-12-03,9683
"429490",2016-10-13,13393
"429590",2010-11-14,8922
"429604",2017-02-18,7925
"429717",2015-07-20,12939
"430561",2008-08-11,10335
"430591",2005-07-09,7024
"430904",2004-04-01,8881
"431071",2007-06-18,9790
"431144",2003-08-12,8498
"431294",2012-09-09,9643
"431296",2008-06-26,10486
"431539",2006-11-06,9441
"431597",2001-02-12,8279
"431839",2009-06-10,8271
"431964",2008-07-01,8761
"432211",2017-11-19,8950
"432217",2006-10-19,11719
"432408",2007-11-19,8222
"432652",2007-07-17,9376
"432751",2014-02-27,8786
"433160",2012-07-14,9798
"433648",2010-08-18,9323
"433690",2011-01-08,6264
"433825",2004-08-28,6609
"433907",2005-05-11,7917
"433965",2017-04-05,10501
"434060",2006-04-03,10141
"434170",2011-02-12,5917
"434520",2006-04-24,9641
"434559",2008-11-03,8904
"434602",2012-10-13,8290
"434695",2016-04-15,12777
"435069",2009-09-25,10290
"435475",2003-08-17,7686
"435559",2006-02-19,6632
"435590",2004-09-10,11199
"435739",2012-01-17,7975
"435938",2010-01-08,7809
"436310",2012-09-08,8933
"436455",2011-12-10,6882
"436471",2014-04-26,7696
"436627",2014-05-12,10151
"436641",2009-04-29,7545
"436668",2011-08-17,9905
"436948",2006-05-07,8478
"436997",2010-12-02,8565
"437099",2007-03-12,9422
"437129",2001-11-21,8513
"437165",2009-04-05,7033
"437631",2004-01-03,6887
"437672",2017-09-24,10785
"437737",2002-12-20,8195
"437791",2011-08-13,8411
"438097",2010-05-10,9148
"438256",2017-04-06,11260
"438401",2001-04-13,8069
"438445",2017-02-19,8189
"438593",2004-02-01,5531
"438855",2014-05-17,9278
"439084",2015-11-27,9444
"439198",2006-04-16,8047
"439355",2012-09-03,12499
"439369",2004-11-22,8354
"439383",2007-10-27,6689
"439405",2010-05-30,7581
"439455",2005-07-17,8355
"439508",2006-11-27,12886
"439796",2009-10-07,8266
"439825",2006-07-21,12095
"440402",2010-02-26,7967
"440609",2001-10-18,8026
"440863",2013-02-06,7302
"440960",2006-06-18,9290
"441020",2004-06-22,9299
"441244",2005-07-30,7710
"441723",2003-04-27,6915
"441994",2011-04-09,7284
"442314",2013-07-01,10001
"442421",2004-08-08,8427
"442927",2014-07-30,11006
"443072",2013-09-05,9697
"443156",2001-11-30,7996
"443489",2006-06-19,10961
"443767",2011-08-23,9506
"443859",2002-07-23,8320
"444295",2007-08-06,10243
"444411",2009-02-15,6514
"444458",2005-04-11,9653
"444838",2008-01-27,6194
"444848",2012-07-01,8951
"445082",2007-09-11,8107
"445165",2004-06-18,10582
"445249",2006-04-01,7779
"445736",2002-01-28,7005
"445761",2001-04-04,7857
"445889",2011-12-13,8338
"445946",2008-04-09,7951
"445984",2017-08-17,14171
"446015",2006-07-05,10310
"446059",2013-05-17,13641
"446424",2006-01-25,7854
"446475",2011-12-29,10017
"446496",2012-05-31,10755
"446552",2002-01-17,6756
"446675",2008-09-26,10782
"446948",2014-04-11,10703
"446965",2003-03-13,7939
"447034",2009-11-21,6689
"447231",2013-03-08,9669
"447296",2006-03-29,8611
"447475",2004-10-06,8650
"447480",2007-01-18,8127
"447715",2007-04-20,11084
"448174",2002-05-27,9481
"448252",2008-11-10,9118
"448323",2001-01-23,7335
"448345",2003-02-15,5558
"448562",2015-07-01,11574
"448632",2010-11-15,9573
"448688",2011-12-31,5297
"448899",2011-09-09,11228
"448972",2016-06-28,11295
"448981",2017-09-16,9982
"449127",2003-08-08,10015
"449227",2015-07-19,11819
"449410",2008-06-13,10068
"449527",2007-02-16,9634
"449628",2008-01-13,6642
"449664",2016-02-15,9937
"449775",2017-05-05,12882
"450063",2016-08-25,12418
"450080",2008-05-12,10218
"450272",2015-08-01,10633
"450283",2014-07-31,13646
"450532",2011-09-07,9409
"450558",2008-05-16,11488
"450811",2006-07-06,9863
"450838",2005-05-29,7621
"450958",2011-07-09,8182
"451123",2013-12-30,10460
"451133",2016-02-16,9508
"451711",2005-10-11,9352
"451916",2009-05-15,10172
"452221",2016-01-01,8124
"452321",2017-06-25,11137
"452462",2014-05-02,12318
"452571",2003-12-29,9501
"452931",2001-11-16,8394
"453145",2017-05-04,11768
"453557",2014-03-23,8547
"453611",2007-07-14,8008
"453621",2009-08-17,9685
"453720",2016-05-02,11266
"453799",2004-08-13,11052
"453919",2010-01-16,5882
"453945",2010-03-17,7461
"453969",2003-06-30,8889
"454006",2008-02-23,6146
"454476",2004-02-25,7081
"454723",2002-10-01,7569
"454810",2004-05-06,8673
"455866",2008-07-31,12446
"456035",2011-01-22,5847
"456438",2001-02-10,5808
"456459",2013-12-16,9223
"456585",2003-12-09,6994
"456641",2016-10-12,10872
"456700",2013-08-02,13325
"456739",2005-01-15,5906
"456949",2015-10-20,11233
"457260",2016-02-24,7984
"457528",2001-03-16,9434
"457600",2006-08-11,11905
"457904",2002-05-19,7577
"457923",2006-01-01,6793
"458705",2016-11-05,10142
"458981",2008-12-15,7860
"459010",2002-09-22,7897
"459135",2012-01-01,6496
"459591",2016-05-10,11172
"459608",2003-06-05,9184
"459649",2002-11-14,7947
"459682",2008-01-28,7698
"459982",2009-12-10,7444
"460045",2012-03-06,7857
"460173",2001-01-11,7929
"460408",2007-10-08,9585
"461230",2006-01-13,8228
"461326",2016-11-23,10931
"461408",2009-12-03,7973
"461449",2005-01-29,5519
"461517",2011-04-21,10242
"461631",2004-05-08,6524
"461657",2010-06-13,8907
"461774",2004-12-26,8178
"461775",2006-05-13,7778
"462161",2012-04-21,7702
"462312",2014-12-15,9835
"462392",2012-06-25,10788
"462514",2007-06-28,10582
"462578",2017-04-22,8913
"462786",2004-01-09,7664
"463160",2005-05-13,10664
"463200",2007-06-27,9275
"463231",2015-11-13,14106
"463543",2008-01-10,7834
"463618",2011-11-21,8778
"463623",2013-02-02,6081
"463713",2004-01-17,5603
"463801",2003-07-25,9782
"463916",2006-09-08,11674
"464071",2002-05-05,6951
"464076",2009-06-14,9057
"464123",2009-05-04,9225
"464311",2002-10-28,8710
"464449",2016-10-29,12949
"464485",2008-04-25,9199
"464655",2014-07-09,10586
"464761",2004-05-10,9238
"464851",2003-07-10,9146
"464892",2011-10-20,11535
"465062",2001-05-29,10042
"465280",2016-10-20,12752
"465340",2002-02-04,7050
"465368",2013-04-08,9304
"465850",2005-08-02,9088
"465892",2003-03-12,7157
"466115",2005-12-10,6864
"466181",2012-08-14,10082
"466182",2008-11-05,7740
"466868",2016-11-07,11820
"466973",2011-10-12,9739
"467541",2008-04-22,8174
"467761",2014-10-05,9444
"467782",2004-04-08,8200
"467863",2007-08-29,9367
"467878",2014-01-22,7499
"468236",2015-06-03,11080
"468266",2007-09-09,8085
"468274",2003-10-27,8716
"468374",2007-10-16,8284
"468542",2011-03-22,7717
"468650",2009-12-17,7663
"468706",2003-11-09,6940
"468907",2013-01-26,6326
"468926",2011-04-02,6591
"468932",2015-08-31,12313
"469051",2014-07-15,9983
"469296",2011-11-01,9014
"469311",2003-08-15,10155
"469510",2001-11-10,6050
"469655",2010-06-14,9968
"469778",2002-03-22,8496
"470175",2009-11-14,6468
"470473",2002-02-27,6539
"470831",2001-03-18,7092
"470971",2014-08-25,10120
"471234",2013-05-27,11702
"471412",2006-08-04,14103
"471437",2010-04-10,6511
"471952",2015-06-13,10531
"471991",2004-09-11,7407
"472350",2008-01-06,6746
"472378",2012-04-13,10231
"472407",2002-02-18,8125
"472539",2015-10-16,16635
"472719",2008-10-05,8097
"472923",2013-10-06,9932
"473083",2017-09-06,11177
"473194",2009-07-04,7359
"473292",2003-08-07,8853
"473324",2015-01-22,8696
"473340",2010-10-30,7273
"473526",2005-08-28,8618
"473545",2015-09-09,11940
"473731",2015-07-09,14152
"474657",2014-07-22,9999
"474866",2012-01-07,7071
"474909",2005-10-21,11564
"474974",2015-11-04,10927
"475007",2008-10-02,9531
"475099",2003-11-27,5758
"475438",2017-08-06,10970
"475624",2010-09-05,8086
"475784",2017-04-04,10075
"475789",2006-12-07,9455
"475839",2009-05-09,5820
"475887",2011-09-30,10977
"475893",2016-09-04,9983
"475987",2001-01-20,5722
"476013",2009-02-08,6302
"476023",2001-08-24,10998
"476318",2014-08-13,10706
"476464",2005-12-14,8707
"476554",2006-05-23,9358
"476710",2008-03-30,6877
"477046",2006-10-21,9616
"477301",2002-09-01,2955
"477551",2016-02-05,9487
"477875",2014-02-10,8423
"477883",2015-11-28,11701
"477900",2004-05-27,9291
"478094",2008-12-19,8870
"478169",2013-05-18,9669
"478573",2001-01-17,7463
"478889",2005-02-11,8926
"478952",2002-03-09,5479
"478981",2005-12-24,5846
"478998",2017-09-18,11996
"479173",2003-12-10,7317
"479333",2012-12-23,7080
"479419",2011-06-25,9021
"479467",2016-11-04,17602
"480108",2011-12-26,10239
"480134",2007-05-12,7360
"480224",2013-04-19,11880
"480604",2009-03-20,9014
"480750",2015-12-10,11186
"480824",2002-11-17,7228
"481031",2012-07-30,11612
"481289",2014-06-04,9603
"481476",2017-01-31,8382
"481573",2016-12-11,8098
"481777",2012-08-22,9951
"481839",2008-03-29,6558
"481859",2007-12-22,6596
"481973",2015-12-18,11028
"482149",2012-12-09,7670
"482394",2015-11-02,12563
"482631",2016-11-29,11179
"482897",2006-07-15,8951
"482904",2007-10-14,8675
"482939",2003-10-16,8935
"483043",2005-01-05,7365
"483103",2017-04-23,9553
"483147",2004-03-04,7063
"483226",2009-11-06,9914
"483295",2008-06-05,9428
"483426",2009-06-04,8793
"483452",2004-04-09,7983
"483539",2010-02-05,7189
"483685",2013-09-07,8491
"483979",2009-11-03,7111
"484090",2013-10-10,12798
"484176",2012-02-14,7178
"484200",2014-09-07,10106
"484473",2004-11-03,8034
"484699",2015-03-05,9211
"484729",2013-03-31,8728
"484793",2002-02-16,5527
"484952",2016-02-25,10611
"485414",2016-11-16,11029
"485433",2009-09-23,8111
"485482",2005-06-27,10330
"485651",2012-08-21,10033
"485717",2003-12-19,7887
"486296",2002-01-24,6665
"486515",2001-02-15,7714
"486535",2012-11-12,10077
"487006",2008-09-09,8356
"487235",2002-06-09,7843
"487309",2003-02-24,7476
"487595",2013-04-04,9610
"487627",2011-01-01,6409
"487919",2016-11-28,13380
"488214",2016-09-13,10864
"488252",2009-08-16,8548
"488302",2011-06-29,10286
"489018",2012-11-20,9333
"489158",2014-08-12,9984
"489180",2005-08-17,9472
"489430",2005-09-06,10880
"489448",2015-01-16,10255
"489536",2011-01-07,8129
"489718",2009-01-28,6341
"489757",2007-03-23,9951
"490115",2004-08-26,10059
"490161",2001-02-11,6161
"490230",2011-08-11,11402
"490622",2003-01-29,6614
"490629",2011-12-22,8093
"490720",2012-07-05,9214
"490873",2005-12-30,9787
"490909",2012-06-18,10511
"491038",2005-03-26,6772
"491063",2003-03-17,8398
"491079",2002-02-01,7150
"491142",2002-12-27,8810
"491195",2006-10-03,10090
"491486",2004-07-13,8664
"491703",2014-02-15,7030
"491899",2004-12-27,10393
"491922",2010-02-02,6148
"491936",2017-06-22,13238
"492063",2005-01-14,8694
"492126",2013-06-26,10310
"492151",2002-06-29,7267
"492272",2013-02-15,10074
"492471",2011-10-03,10129
"492644",2010-02-15,8378
"492684",2009-09-13,8846
"492759",2001-12-06,7245
"492765",2009-07-07,8665
"493025",2011-09-14,9172
"493320",2006-11-10,10611
"493492",2009-10-06,7877
"493653",2015-02-17,8774
"493737",2008-08-31,7893
"494033",2002-09-06,9611
"494236",2010-11-02,8012
"494329",2012-08-29,9482
"494381",2013-04-30,9003
"494586",2006-02-11,6344
"494642",2015-12-07,10472
"494837",2013-02-11,8513
"494933",2004-06-29,8982
"495498",2007-05-24,9785
"495530",2005-07-25,9564
"495584",2013-01-03,9186
"495923",2017-11-16,11356
"496087",2002-09-12,8620
"496088",2015-07-02,16315
"496159",2009-04-22,7461
"496289",2014-07-13,9939
"496841",2009-03-18,7293
"497003",2001-09-06,8667
"497403",2016-12-18,7939
"497437",2012-02-26,7485
"497482",2015-06-04,12471
"497633",2013-03-01,9851
"497640",2008-06-08,8049
"498305",2003-02-05,6557
"498535",2009-11-28,8810
"498594",2017-05-21,10922
"498670",2014-11-25,9807
"498697",2012-04-12,10015
"498794",2003-04-07,7675
"498850",2001-06-04,9384
"498991",2014-03-18,8839
"499315",2008-09-01,10816
"499365",2006-12-30,8811
"499619",2004-09-12,8617
"499635",2003-05-08,7969
"499835",2013-04-20,7784
"499866",2006-05-29,10000
"499971",2002-10-29,7559
"500082",2017-07-05,13216
"500144",2011-07-14,11487
"500152",2014-08-19,10484
"500160",2013-10-29,8428
"500544",2002-09-19,8587
"500606",2004-01-29,6875
"500921",2014-11-29,11473
"501101",2005-11-23,10631
"501330",2015-10-08,16095
"501440",2017-11-02,11744
"501645",2004-10-02,7301
"502209",2013-02-12,7525
"502355",2014-10-16,13030
"502497",2002-08-20,8603
"502570",2010-01-31,6275
"502666",2009-11-12,8595
"502743",2009-04-01,7798
"502759",2013-12-26,10018
"502777",2005-09-04,7971
"502905",2015-10-30,14085
"502933",2005-03-24,9344
"503210",2005-09-22,9549
"503287",2001-04-20,9637
"503404",2011-03-06,7503
"503670",2008-05-03,6795
"503701",2002-08-13,8038
"503732",2013-08-30,12530
"504041",2005-07-07,9257
"504183",2013-09-17,9362
"504200",2016-07-26,12176
"504639",2016-11-10,12301
"504877",2013-06-13,12173
"504881",2008-05-28,8848
"505131",2007-06-12,9621
"505189",2003-11-30,11583
"505243",2011-10-06,11421
"505259",2013-06-10,10681
"505361",2009-02-21,5467
"505396",2010-03-27,7119
"505397",2006-07-18,9684
"505441",2007-03-03,7118
"505474",2015-02-20,9171
"505489",2008-02-24,6536
"505753",2009-10-21,8029
"505779",2012-08-02,14621
"505840",2016-07-17,11488
"505856",2015-01-21,7916
"505915",2001-07-19,9699
"506013",2003-10-02,8248
"506196",2017-10-16,12167
"506363",2015-07-04,11219
"506365",2014-01-08,9241
"506496",2013-05-05,9057
"506517",2006-05-11,9047
"507047",2010-01-28,6775
"507509",2006-03-28,8179
"507613",2017-09-17,10695
"507626",2009-07-14,8067
"507746",2013-05-16,12029
"507750",2010-06-15,9047
"507889",2008-06-11,9292
"508098",2008-06-09,10706
"508152",2014-06-20,13377
"508175",2013-01-17,8302
"508360",2017-07-20,12971
"508391",2004-12-04,6513
"508455",2013-11-21,10203
"508566",2003-05-31,6530
"508671",2001-10-23,6685
"508733",2017-08-05,10401
"508765",2004-02-09,7294
"508833",2002-05-12,6643
"508935",2017-04-11,10699
"509046",2003-11-28,7421
"509193",2007-12-03,8268
"509629",2008-04-27,7350
"509831",2004-01-20,6997
"510218",2007-11-10,6992
"510399",2008-03-18,8361
"510444",2002-06-28,10447
"510513",2009-03-24,7470
"511015",2003-12-01,10883
"511500",2013-08-25,10122
"511599",2002-11-18,8195
"511659",2006-06-05,10365
"511726",2002-06-25,8115
"511747",2010-08-30,9364
"511752",2003-03-15,6706
"511939",2001-05-01,7804
"512037",2001-07-05,8912
"512312",2012-05-09,9610
"512322",2001-06-20,8848
"512354",2014-07-01,10918
"513104",2012-04-17,8738
"513271",2009-03-14,6688
"513639",2013-07-13,9555
"513730",2017-02-05,8153
"513755",2003-01-27,7474
"513975",2010-08-25,8796
"514038",2015-06-18,12389
"514069",2007-11-03,6313
"514305",2001-11-27,7413
"514908",2012-10-07,11468
"515519",2009-03-06,8505
"515579",2009-04-28,7655
"515636",2017-10-19,13674
"515842",2017-01-02,9748
"516232",2017-10-11,11070
"516343",2003-10-03,9576
"516441",2008-10-11,8563
"516604",2003-01-09,7258
"516814",2013-08-23,11989
"517165",2008-06-27,11012
"517372",2005-02-12,5967
"517408",2009-11-25,9104
"517605",2002-01-04,6939
"517682",2009-03-17,7416
"517826",2012-10-18,12191
"517925",2008-08-14,9960
"517943",2003-05-02,8916
"517949",2008-05-21,9311
"517955",2017-08-16,12194
"518192",2017-08-21,11779
