"","date","rides"
"143168",2009-06-19,13721
"143226",2003-09-21,3269
"143314",2015-12-13,3958
"143536",2017-07-06,15788
"143592",2012-06-24,19580
"143735",2006-05-22,5190
"143864",2008-01-13,2920
"143975",2001-08-30,10788
"144321",2009-01-10,3947
"144447",2012-10-29,6683
"144792",2003-12-06,3962
"145023",2008-09-03,12692
"145190",2009-12-01,5714
"145239",2001-11-05,5180
"145314",2015-09-22,14083
"145378",2013-06-21,15495
"145412",2003-05-21,5248
"145607",2001-06-18,5190
"145719",2006-08-12,5162
"145814",2009-05-25,9704
"145852",2003-09-09,5520
"146076",2003-02-14,5353
"146121",2010-02-19,6860
"146332",2016-10-29,33615
"146691",2008-06-13,6106
"146917",2016-12-26,1930
"147063",2003-11-20,5563
"147230",2001-08-23,12606
"147255",2014-10-31,8308
"147676",2009-04-28,5736
"147715",2011-10-14,7919
"147737",2010-09-25,15824
"148008",2006-03-02,5399
"148421",2003-12-05,5551
"149212",2015-08-01,7763
"149223",2014-04-22,12613
"149379",2006-12-07,5254
"150015",2001-07-06,6060
"150041",2011-02-16,6433
"150115",2005-01-11,4939
"150157",2006-05-04,6037
"150486",2003-01-07,4862
"150699",2013-08-26,6250
"150771",2004-10-09,4986
"151027",2015-09-06,16425
"151189",2006-01-11,4973
"151286",2012-05-27,6243
"151361",2007-10-05,7171
"151752",2006-08-11,6055
"151757",2001-12-04,5138
"151944",2007-11-11,3454
"152362",2004-04-01,5378
"152528",2013-04-24,6949
"152639",2009-02-07,6660
"152823",2005-05-05,5465
"152878",2002-08-27,5469
"152955",2015-07-16,6584
"153225",2002-02-04,4747
"153244",2005-09-13,11921
"153315",2005-10-19,5703
"153580",2010-04-25,4102
"153748",2013-04-13,13355
"153771",2011-02-15,6560
"153772",2004-04-13,5186
"153819",2012-06-20,6716
"153994",2001-11-29,5142
"154241",2012-05-02,6760
"154343",2001-08-21,9747
"154410",2016-04-16,14696
"154529",2010-08-10,6004
"154772",2006-08-19,13745
"154792",2005-01-20,5207
"154959",2002-01-18,5236
"155031",2003-01-18,3125
"155473",2009-09-14,11913
"155485",2001-01-22,4811
"155543",2004-10-17,3312
"155755",2014-08-17,4835
"156001",2002-01-28,4961
"156026",2017-02-04,3829
"156041",2010-10-07,7093
"156152",2016-01-28,6781
"156787",2004-12-05,3078
"156810",2005-05-18,5489
"157216",2010-08-15,5368
"157426",2001-10-09,5388
"157496",2014-08-26,6252
"157557",2001-06-03,2716
"157678",2017-06-13,6890
"157936",2012-07-13,18008
"158180",2013-04-23,6218
"158362",2010-01-09,4038
"158413",2001-10-24,5266
"158537",2011-07-27,6361
"158607",2002-03-28,5279
"158861",2013-05-20,6491
"158895",2016-08-06,5833
"159349",2017-04-02,3899
"159790",2013-05-09,5706
"159977",2016-04-15,14510
"160118",2002-04-23,9453
"160125",2003-10-26,3225
"160301",2009-05-03,12117
"160408",2004-12-16,5336
"160467",2014-12-29,4344
"160589",2002-07-07,2955
"160747",2003-06-07,14713
"161021",2004-02-23,5215
"161116",2010-10-24,4911
"161201",2001-05-08,5290
"161230",2008-03-06,6212
"161663",2014-04-27,4676
"161754",2009-04-19,5971
"162202",2013-02-14,6629
"162378",2016-11-22,6419
"162581",2008-02-17,3283
"162630",2003-11-26,4809
"162714",2016-09-11,4584
"162860",2012-04-03,7039
"162957",2013-03-03,4070
"163194",2001-04-26,5264
"163268",2008-01-22,5614
"163400",2013-06-23,14217
"163522",2011-10-25,6677
"163561",2007-06-20,6092
"163918",2010-10-17,5508
"164154",2014-03-15,15041
"164371",2009-04-05,3585
"164579",2007-03-30,6048
"164658",2004-08-20,5624
"164908",2013-12-24,2304
"164935",2004-10-30,4409
"165037",2013-03-11,6359
"165076",2014-08-28,6664
"165720",2015-01-27,6663
"166180",2006-03-09,5366
"166328",2014-04-30,6630
"166414",2014-07-28,11865
"166510",2014-12-17,6128
"166651",2005-03-18,5762
"166828",2016-04-23,6679
"166839",2016-08-28,4884
"166902",2004-07-10,5071
"166934",2001-09-01,4039
"167012",2002-10-31,6049
"167051",2014-07-23,13009
"167148",2004-10-14,5554
"167313",2002-09-10,8914
"167377",2009-10-10,6536
"167396",2015-12-20,3286
"167534",2008-07-01,5643
"167767",2010-06-11,21136
"168391",2005-05-17,5533
"168911",2002-11-25,5204
"168985",2017-10-04,6950
"168995",2006-01-03,4587
"169164",2003-12-26,2004
"169228",2012-10-21,5641
"169290",2006-01-04,4755
"169388",2003-08-08,5933
"169963",2014-08-03,6025
"169965",2007-02-07,5056
"169966",2010-04-04,3053
"169975",2017-01-08,2557
"169992",2012-11-21,5605
"170083",2003-09-16,12323
"170582",2008-05-28,11888
"170634",2007-04-28,4608
"170871",2014-11-22,6182
"170999",2017-02-10,6200
"171053",2014-09-09,6998
"171244",2017-10-13,7790
"171425",2002-05-30,5634
"171562",2015-11-17,6893
"171580",2017-05-12,7050
"171622",2007-02-20,5450
"171670",2007-11-07,6136
"171717",2014-12-08,6217
"171727",2013-02-05,6629
"171844",2001-02-20,4863
"172157",2002-12-03,5301
"172236",2003-08-12,12731
"172334",2016-01-25,6435
"172414",2006-09-13,10511
"172496",2005-04-09,11658
"172498",2002-10-02,5531
"172655",2007-07-17,13326
"172914",2003-10-13,6103
"172925",2008-04-22,13058
"173359",2006-02-20,4055
"173368",2016-02-11,6526
"173539",2009-06-14,13820
"173577",2017-11-12,3225
"173679",2006-10-30,5503
"173708",2003-11-16,3205
"173744",2011-07-06,6317
"173794",2007-06-24,10563
"173834",2016-04-29,14023
"174012",2007-02-24,4041
"174117",2012-03-25,5543
"174218",2017-07-19,6971
"174317",2009-05-06,5849
"174421",2010-04-15,13917
"174476",2012-04-23,12461
"174518",2014-04-04,15808
"174991",2017-08-26,10011
"175020",2005-03-12,4924
"175047",2007-09-02,13893
"175128",2015-02-25,6467
"175189",2011-11-21,6594
"175222",2017-07-03,5439
"175241",2015-09-08,6485
"175306",2014-06-29,20653
"175309",2004-07-30,15096
"175441",2003-11-30,2291
"175517",2009-09-19,6888
"175556",2009-06-21,12200
"175630",2017-10-26,7191
"175946",2007-06-10,4717
"175967",2007-07-01,13301
"176011",2008-05-20,5289
"176253",2012-10-28,6044
"176402",2004-07-22,13847
"176602",2014-09-16,10873
"176608",2003-07-18,5994
"176900",2003-05-04,7319
"176926",2014-08-16,6744
"176965",2015-09-30,7395
"177046",2004-01-07,4868
"177376",2013-02-18,5221
"177458",2010-03-08,5832
"177643",2012-10-15,6813
"177718",2012-10-20,7600
"177726",2004-10-06,5603
"177801",2016-10-31,11569
"178047",2007-09-10,13013
"178105",2013-03-27,5902
"178119",2001-09-24,5200
"178133",2015-12-21,5073
"178280",2002-05-18,3778
"178468",2016-04-05,6953
"178484",2011-11-07,6754
"178541",2015-04-09,6422
"178732",2003-11-04,5254
"178736",2016-06-08,7154
"178993",2005-08-16,5174
"179123",2014-10-19,5067
"179149",2008-07-26,14613
"179277",2006-10-08,3916
"179374",2007-04-23,10709
"179478",2015-08-17,6077
"179479",2004-08-21,4918
"179511",2002-04-02,5230
"179672",2007-10-04,6862
"179746",2012-06-17,13259
"179947",2006-11-28,5551
"180060",2016-11-17,7244
"180221",2006-07-09,4282
"180472",2014-06-21,17043
"180687",2004-08-10,12695
"180736",2009-09-22,6256
"180745",2001-10-11,5674
"180823",2016-12-30,4577
"180896",2013-06-18,7033
"180897",2005-12-27,3518
"180906",2006-03-13,5353
"181218",2014-11-13,6942
"181234",2002-03-05,5148
"181529",2017-02-19,3908
"181582",2006-09-18,5837
"181697",2004-06-25,5887
"181698",2011-05-15,7247
"181761",2008-09-19,15711
"181897",2012-08-13,11312
"182014",2009-04-15,13247
"182127",2016-01-24,3711
"182209",2007-03-01,5452
"182277",2011-07-25,6257
"182850",2009-12-04,5919
"182937",2011-08-10,14047
"182959",2011-06-12,5559
"182965",2015-06-14,11471
"183074",2007-07-09,5658
"183222",2006-05-12,12623
"183526",2016-01-30,4865
"183560",2007-11-15,6417
"183622",2008-05-12,12534
"183700",2001-03-22,5186
"183811",2008-07-27,11682
"183823",2010-12-02,6151
"184238",2005-03-14,5030
"184605",2001-03-02,5242
"184694",2003-10-03,14912
"184739",2013-10-15,7216
"184919",2001-09-16,2817
"184954",2011-03-18,8181
"185075",2010-03-26,6319
"185189",2010-07-24,16059
"185266",2016-10-30,23043
"185497",2010-07-07,7190
"185581",2007-02-03,2906
"185853",2009-02-18,6011
"185875",2017-03-29,6748
"186069",2005-12-29,4094
"186619",2005-12-13,5202
"186838",2014-06-11,6776
"186843",2006-10-26,5641
"186896",2010-10-03,4920
"187165",2016-09-20,12516
"187387",2011-01-19,6052
"187393",2001-04-03,5203
"187525",2007-03-25,3975
"188056",2012-02-04,5796
"188535",2015-07-12,13853
"188685",2010-08-05,6891
"188714",2017-04-27,6869
"188803",2005-07-08,5977
"189183",2005-01-07,5136
"189460",2007-07-02,5999
"189479",2010-03-09,6019
"189502",2011-08-23,10871
"189677",2006-01-07,3632
"189742",2007-10-24,6235
"189835",2004-08-11,12562
"190477",2003-12-31,3761
"190611",2004-06-11,5952
"190835",2009-10-31,7181
"190993",2016-02-04,6832
"191197",2017-06-29,13401
"191222",2013-08-16,16092
"191646",2014-09-05,13793
"191828",2007-04-02,5178
"192083",2017-01-25,6453
"192424",2016-10-04,7054
"192617",2006-03-21,5156
"192654",2013-05-28,6323
"192698",2014-03-07,6993
"192741",2003-08-03,11651
"192762",2010-03-18,7307
"192798",2011-11-19,7405
"192932",2007-10-02,6443
"192943",2009-08-22,6521
"193035",2014-03-20,6923
"193111",2008-02-25,5580
"193204",2003-05-20,5214
"193298",2015-09-03,6924
"193396",2016-08-02,14482
"193415",2007-06-05,6434
"193725",2014-07-01,6491
"193753",2002-10-20,3012
"193846",2007-09-25,6699
"193978",2008-03-15,8062
"194606",2011-02-26,5641
"194692",2005-07-12,5280
"194760",2003-10-02,6016
"194992",2007-12-15,3990
"195272",2007-11-04,3435
"195459",2001-01-26,5065
"195564",2012-08-31,15700
"196012",2015-03-17,7129
"196171",2012-06-25,14132
"196250",2014-11-12,6968
"196357",2015-04-23,7388
"196670",2012-12-24,1940
"196744",2003-12-02,5028
"196898",2009-01-08,5200
"197169",2001-10-02,8890
"197229",2015-05-03,11710
"197511",2006-10-27,6471
"197715",2016-02-23,6676
"197736",2010-03-29,5376
"197785",2003-04-17,8183
"197803",2009-05-12,12844
"197901",2008-11-22,5786
"197934",2012-04-30,6305
"198257",2017-01-02,3040
"198274",2007-04-20,13062
"198455",2009-07-23,6509
"198465",2009-09-01,11615
"198693",2009-03-10,5682
"198808",2008-04-23,5557
"199294",2006-09-23,4601
"199330",2005-03-10,5313
"199492",2015-05-21,7188
"199594",2012-03-16,8803
"199654",2013-10-30,7188
"199660",2013-09-01,13747
"199842",2001-11-16,5910
"200047",2007-08-02,16335
"200212",2008-08-11,6023
"200256",2008-02-27,6037
"200289",2002-02-01,5167
"200432",2010-05-11,12644
"200922",2001-10-05,8507
"200961",2006-04-25,11240
"201117",2001-04-06,5441
"201200",2004-07-02,14655
"201207",2006-06-29,14587
"201239",2015-08-23,12328
"201306",2009-10-01,9827
"201748",2004-11-15,5184
"201828",2009-04-08,6313
"202281",2013-10-13,9999
"202299",2014-08-04,6424
"202428",2005-01-06,5090
"202728",2004-11-01,5076
"202768",2011-08-25,14204
"202795",2008-05-22,5789
"202912",2011-10-30,7101
"203327",2009-01-05,5062
"204038",2002-03-27,5341
"204279",2008-08-21,14792
"204416",2011-04-12,6652
"204466",2016-05-15,12530
"204708",2003-12-30,4119
"204972",2016-03-06,3863
"205238",2015-11-18,6936
"205250",2010-01-16,4904
"205549",2012-01-02,3181
"205834",2011-04-02,13728
"206156",2017-11-01,6999
"206316",2005-08-06,6984
"206578",2012-04-19,7297
"206620",2003-05-13,5455
"207136",2003-10-14,17034
"207329",2007-02-10,3359
"207437",2009-10-06,6186
"207473",2014-05-16,13543
"207511",2015-07-08,15399
"207934",2017-01-14,4028
"207959",2008-11-19,5569
"208089",2017-04-10,14899
"208163",2010-05-29,16407
"208199",2016-03-14,6759
"208544",2007-04-26,5961
"208668",2016-04-26,13022
"208689",2014-07-04,5589
"208791",2017-03-19,3602
"208911",2013-03-29,6149
"208938",2015-11-02,7271
"208979",2002-10-08,5480
"209093",2008-05-07,5615
"209136",2017-06-06,14351
"210026",2012-09-24,7207
"210063",2007-01-03,4804
"210199",2007-01-06,3875
"210238",2015-10-27,7193
"210288",2017-05-31,6938
"210368",2014-03-08,6672
"210637",2001-02-02,4871
"210652",2008-09-06,5512
"210978",2014-09-30,7005
"211179",2009-02-06,5822
"211195",2001-07-07,4732
"211253",2016-04-10,3818
"211655",2003-02-23,2306
"211962",2011-10-09,9233
"211971",2010-11-09,6478
"212086",2006-12-31,5187
"212087",2001-12-24,1455
"212174",2011-03-11,7460
"212214",2001-12-14,5451
"212320",2016-04-21,7250
"212322",2010-08-27,6855
"212345",2002-07-15,11592
"212449",2006-06-14,13177
"212650",2001-03-05,4491
"212774",2003-09-29,5824
"212921",2003-08-27,5163
"212993",2017-10-09,15691
"213130",2006-08-23,11797
"213752",2015-04-30,7378
"213823",2017-09-04,3403
"213984",2004-05-08,10507
"214721",2014-02-19,6752
"214850",2016-08-31,12792
"214912",2008-07-07,5215
"215366",2005-11-07,5638
"215684",2017-05-23,11463
"215737",2011-12-19,5919
"215837",2010-12-25,736
"215884",2016-05-11,16727
"216128",2006-02-25,4111
"216232",2004-10-31,4171
"216361",2008-07-13,12064
"216395",2003-11-14,5876
"216539",2009-05-11,5484
"216570",2010-02-14,4190
"216735",2004-12-18,3699
"216792",2004-08-07,6159
"216980",2003-11-21,5979
"216991",2003-11-07,5952
"217012",2010-11-17,6641
"217347",2012-01-08,4061
"217348",2009-03-21,5257
"217387",2002-03-16,5823
"217645",2006-05-31,12564
"217666",2006-11-25,3373
"217691",2015-10-30,8576
"218186",2014-07-21,6449
"218307",2011-10-20,7040
"218417",2006-01-06,5220
"218550",2004-12-01,5110
"218568",2010-10-29,7560
"218598",2014-05-15,6948
"218760",2015-02-17,6433
"218991",2008-03-24,5451
"219030",2014-08-09,18608
"219119",2017-10-23,6546
"219338",2009-12-13,4006
"219398",2014-04-28,6295
"219602",2003-09-20,4575
"219706",2014-07-25,18074
"219708",2002-06-04,5113
"219891",2008-08-12,5533
"220201",2010-08-04,15300
"220420",2008-04-16,12324
"220626",2013-10-05,7220
"220696",2009-11-21,6724
"220789",2005-01-03,4373
"220906",2011-11-12,6942
"220940",2001-01-28,2144
"221122",2005-05-02,4994
"221405",2011-06-20,6445
"221463",2010-07-21,15502
"221542",2002-07-22,11635
"221900",2002-03-08,5597
"221917",2011-11-16,7049
"222015",2016-12-01,6514
"222071",2015-11-25,5326
"222203",2013-02-11,6061
"222816",2017-06-20,15795
"222825",2012-02-10,6735
"222943",2007-10-16,6542
"222966",2001-01-17,5089
"223280",2017-08-03,17395
"223303",2010-03-15,5957
"223364",2009-08-06,6512
"223480",2011-01-21,5820
"223823",2014-08-27,6528
"223948",2017-11-27,5816
"224146",2014-06-07,13737
"224154",2009-08-25,13058
"224216",2010-08-23,5551
"224374",2015-03-11,7081
"224422",2013-11-03,6137
"224477",2014-03-12,6612
"224566",2009-05-07,6342
"224660",2012-07-29,14363
"224743",2008-09-14,3658
"224752",2013-10-06,5425
"225216",2005-09-25,9259
"225517",2002-04-17,5478
"225857",2011-04-14,6972
"225873",2002-02-05,5073
"225919",2007-09-05,13020
"226242",2004-04-12,11494
"226348",2005-07-30,14073
"226367",2017-10-31,7324
"226839",2003-07-23,14047
"227584",2003-07-14,6079
"227699",2015-06-27,7103
"228265",2011-01-09,3488
"228482",2016-09-23,14915
"228843",2008-10-13,5491
"228854",2008-12-01,4869
"228978",2013-06-02,11242
"229057",2017-05-20,8518
"229168",2016-02-28,3766
"229178",2013-09-25,11422
"229189",2017-09-06,6938
"229545",2003-11-19,5364
"229743",2003-02-04,4978
"230035",2002-04-22,5139
"230242",2006-08-17,5627
"230301",2015-02-09,6409
"230419",2016-05-04,6861
"230431",2016-06-14,6940
"230516",2017-09-29,15713
"230624",2006-07-06,5753
"230645",2014-08-15,6684
"230874",2013-07-06,15787
"230876",2001-06-23,11203
"230922",2015-07-17,7284
"231037",2016-05-17,6657
"231193",2005-01-14,4937
"231248",2007-05-18,14329
"231253",2013-10-19,7477
"231345",2017-06-25,18233
"231471",2011-09-23,7297
"231650",2006-12-18,5166
"231730",2014-10-23,7390
"231882",2017-01-23,6410
"231919",2009-09-15,12533
"231941",2009-11-16,5897
"232054",2014-01-27,4320
"232115",2017-11-20,6085
"232248",2010-08-14,6335
"232333",2003-12-11,5137
"232563",2015-05-31,11675
"232648",2007-06-04,5875
"232651",2010-05-15,14391
"232666",2012-03-06,6752
"233084",2012-05-18,15510
"233123",2006-04-20,5837
"233176",2007-08-12,6218
"233376",2008-03-14,6975
"233404",2012-01-03,5403
"233574",2014-06-24,12414
"233623",2016-06-30,13251
"233744",2015-05-10,3573
"234059",2011-10-01,7745
"234494",2002-10-25,5869
"234559",2004-07-24,4682
"234589",2016-12-14,5653
"234961",2017-03-20,5899
"235286",2003-03-06,4909
"235665",2012-03-17,19720
"235742",2017-05-05,15263
"235758",2004-06-07,11751
"236173",2003-04-01,5135
"236232",2003-07-30,15355
"236343",2006-01-05,4940
"236356",2001-09-28,11709
"236898",2008-04-14,5402
"236998",2012-10-03,10806
"237190",2010-10-01,7413
"237243",2008-05-23,6134
"237249",2001-06-11,5005
"237407",2009-01-23,5583
"237425",2003-06-25,12300
"237453",2002-12-10,5221
"237599",2001-09-05,5510
"237754",2013-10-22,6913
"237801",2006-07-11,5165
"237811",2004-12-03,5387
"237982",2015-10-18,6206
"238202",2013-01-17,6434
"238212",2013-01-12,5730
"238260",2004-02-16,3962
"238303",2004-03-12,5549
"238489",2011-09-13,6885
"238568",2007-06-11,12632
"238576",2007-05-12,4256
"238616",2004-08-28,12311
"238619",2017-01-24,6483
"238811",2011-11-09,6975
"239089",2014-10-06,6944
"239159",2012-06-08,11950
"239357",2001-03-07,5125
"239567",2005-08-18,5047
"239765",2009-06-17,15027
"239810",2012-11-20,6394
"240351",2008-09-29,5703
"240708",2006-03-27,5103
"240871",2010-12-18,4496
"240970",2010-02-09,5673
"241105",2010-08-25,5921
"241139",2002-05-15,5406
"241263",2015-05-09,5238
"241311",2011-05-24,14013
"241405",2014-10-21,7147
"241581",2009-06-20,16095
"241666",2006-09-30,11591
"241725",2014-05-08,7425
"241887",2002-10-21,5337
"242178",2008-03-09,2977
"242625",2005-09-10,5523
"242716",2003-02-12,4703
"242732",2003-10-17,6475
"242749",2003-07-07,12310
"242772",2017-04-08,5798
"242905",2016-07-16,16245
"243222",2006-10-04,5889
"243295",2003-03-01,3610
"243297",2014-05-21,15569
"243373",2004-03-20,4094
"243480",2003-01-22,4749
"243754",2011-12-07,6263
"243973",2011-06-06,6592
"244167",2014-11-21,6979
"244529",2014-01-29,6355
"244769",2009-05-08,6700
"244871",2017-01-19,6486
"245090",2003-04-24,10133
"245319",2012-04-08,9722
"245389",2009-07-06,13836
"245450",2017-06-08,15514
"245531",2011-07-27,6261
"245591",2013-05-31,11467
"245953",2012-04-14,8551
"246087",2007-08-17,15076
"246096",2010-12-06,5630
"246158",2016-08-22,13554
"246939",2010-06-16,14296
"246949",2003-12-13,3925
"246971",2016-03-31,6800
"247070",2003-04-10,8712
"247289",2001-01-09,4906
"247301",2001-11-14,5264
"247454",2012-08-30,12193
"247619",2014-10-29,7144
"247827",2010-07-29,6395
"247829",2015-07-28,14877
"247897",2012-07-04,4973
"247956",2008-02-15,6092
"247983",2009-10-05,5948
"248027",2006-03-28,5542
"248247",2016-01-19,6245
"248405",2001-07-03,7357
"248440",2009-08-16,13817
"248484",2010-05-16,12650
"248811",2013-10-18,8049
"248883",2006-08-07,5877
"248924",2015-02-06,6900
"248927",2004-07-23,5570
"249170",2014-06-30,6530
"249282",2005-09-03,4964
"249310",2008-09-25,6560
"249311",2001-08-07,11834
"249415",2010-05-28,16624
"249823",2007-02-27,5353
"249873",2013-10-14,6610
"249928",2008-02-03,3520
"250345",2013-07-07,12838
"250650",2004-04-08,5722
"250736",2017-04-26,6809
"250858",2013-02-25,6117
"250884",2010-09-21,11781
"250943",2008-11-20,5606
"251133",2017-01-30,6186
"251157",2013-12-09,6504
"251209",2004-04-05,5215
"251352",2001-12-09,2585
"251504",2017-10-28,4851
"251572",2009-12-24,1990
"251914",2011-05-04,6986
"251926",2013-01-19,6111
"251945",2013-09-22,11917
"252360",2013-06-28,11167
"252473",2011-12-08,6586
"252536",2017-09-14,14637
"252562",2013-12-25,863
"252569",2001-01-18,5097
"252663",2010-11-05,7164
"252665",2012-05-17,15128
"252923",2013-08-10,9993
"252944",2011-04-23,14678
"253323",2012-11-29,6662
"253462",2017-11-07,6671
"253580",2015-03-13,7788
"253596",2016-09-27,7004
"253751",2008-01-10,5975
"253752",2011-06-10,7055
"253869",2001-01-31,4941
"253966",2001-10-18,5607
"254927",2015-12-27,2213
"255131",2015-09-23,14388
"255257",2011-07-14,15232
"255482",2013-11-19,7011
"255623",2007-06-18,5674
"255679",2013-10-23,7055
"255699",2017-09-26,7059
"255787",2009-08-07,7550
"255796",2016-12-17,4379
"255798",2013-09-15,5329
"255805",2013-08-25,5526
"256044",2017-02-16,6440
"256144",2008-04-02,12570
"256369",2016-07-25,6566
"256418",2017-03-28,6822
"257277",2001-02-01,5017
"257450",2006-04-24,11359
"257480",2005-06-01,5398
"257546",2014-03-14,8316
"257680",2011-02-27,4372
"257707",2013-10-27,6099
"257973",2014-07-09,6577
"257984",2012-10-30,7082
"258029",2008-07-08,13633
"258340",2007-06-25,14068
"258428",2009-12-16,5516
"258455",2011-01-01,4651
"258679",2012-10-07,9004
"259127",2009-04-18,15101
"259184",2012-08-14,12991
"259208",2015-03-03,6822
"259301",2002-05-11,5091
"259489",2005-01-05,4992
"259491",2010-02-10,5723
"259605",2003-06-20,14228
"259686",2012-03-07,6704
"259700",2002-03-14,5547
"259746",2013-02-27,6432
"259761",2011-10-12,6933
"259951",2005-09-09,6662
"259978",2006-11-19,3475
"259995",2001-11-09,5629
"260207",2004-02-21,3886
"260744",2001-07-09,5329
"260812",2006-11-11,5365
"261253",2006-01-13,5291
"261404",2005-07-03,16014
"261455",2014-11-09,5032
"261580",2017-04-18,13572
"261792",2005-12-12,5150
"261806",2004-03-07,2590
"262017",2011-12-26,1999
"262453",2002-02-16,3931
"262500",2017-07-09,13062
"262580",2007-12-13,5854
"262704",2007-06-02,11224
"262780",2015-02-18,6273
"262890",2006-03-31,6354
"262900",2014-12-27,2974
"263008",2012-11-10,6608
